TransactionId,UserId,VisitYear,VisitMonth,VisitModeId,AttractionId,Rating
798,179,2024,6,3,102,3.0
799,281,2022,8,4,5,4.0
800,791,2024,9,2,124,3.0
801,677,2023,12,3,29,5.0
802,1495,2021,9,1,46,4.0
803,313,2023,12,1,66,4.0
804,744,2021,12,2,32,3.0
805,474,2024,11,4,142,3.0
806,378,2024,5,1,147,1.0
807,346,2024,1,2,24,4.0
808,391,2022,1,4,49,4.0
809,1129,2022,11,2,56,5.0
810,821,2019,11,3,101,4.0
811,871,2022,4,3,90,3.0
812,959,2019,9,5,102,3.0
813,1483,2022,6,4,5,3.0
814,1724,2019,1,1,78,2.0
815,1053,2021,8,3,32,3.0
816,1285,2023,2,3,35,2.0
817,1478,2020,2,2,117,3.0
818,1381,2022,6,3,22,4.0
819,269,2020,1,4,5,4.0
820,1966,2020,5,4,74,2.0
821,330,2020,10,3,111,3.0
822,824,2019,8,2,77,4.0
823,1306,2021,1,3,25,5.0
824,807,2019,3,3,117,4.0
825,487,2024,12,3,58,5.0
826,1847,2023,12,5,107,4.0
827,144,2020,12,5,31,3.0
828,492,2024,7,5,137,5.0
829,1986,2021,6,4,43,3.0
830,1460,2022,10,3,146,2.0
831,174,2023,12,2,57,5.0
832,1510,2023,2,5,110,4.0
833,1940,2019,11,3,76,4.0
834,196,2020,8,2,12,5.0
835,829,2021,2,1,15,5.0
836,937,2022,11,4,61,2.0
837,263,2024,1,2,29,3.0
838,402,2021,1,4,92,3.0
839,348,2021,5,3,21,5.0
840,371,2019,7,2,89,4.0
841,808,2022,6,4,31,4.0
842,928,2021,3,4,28,4.0
843,476,2022,8,2,56,3.0
844,579,2024,6,1,88,4.0
845,385,2022,2,3,60,4.0
846,1593,2019,10,2,53,4.0
847,424,2023,4,2,52,4.0
848,1816,2021,9,5,51,4.0
849,1078,2021,5,2,61,4.0
850,1606,2024,10,3,126,4.0
851,1273,2022,4,2,87,4.0
852,533,2023,3,2,64,3.0
853,1203,2024,1,2,113,4.0
854,549,2021,10,2,80,5.0
855,238,2024,9,4,143,1.0
856,510,2020,8,4,85,4.0
857,552,2024,8,3,33,3.0
858,271,2024,1,4,85,3.0
859,48,2019,5,1,117,4.0
860,1888,2019,11,3,32,3.0
861,1027,2019,4,4,31,3.0
862,805,2020,1,3,90,3.0
863,1860,2024,11,5,133,5.0
864,450,2019,1,3,51,3.0
865,806,2019,9,5,77,3.0
866,1694,2021,11,1,99,4.0
867,1265,2021,9,1,100,3.0
868,799,2022,1,2,22,4.0
869,512,2022,11,4,60,5.0
870,71,2023,2,1,150,4.0
871,171,2021,11,2,134,2.0
872,324,2021,1,5,116,3.0
873,1574,2019,6,3,4,4.0
874,1279,2024,11,2,63,4.0
875,867,2020,4,1,8,4.0
876,1566,2022,1,4,46,3.0
877,322,2024,2,5,130,4.0
878,422,2022,5,4,59,4.0
879,786,2022,5,1,26,5.0
880,1835,2020,3,3,109,3.0
881,1229,2023,6,3,114,3.0
882,1702,2020,5,5,99,5.0
883,497,2023,8,4,122,4.0
884,1697,2022,4,4,106,4.0
885,145,2021,4,3,96,3.0
886,456,2023,11,1,134,4.0
887,1047,2023,10,4,49,3.0
888,102,2020,10,3,69,2.0
889,1717,2021,5,1,85,3.0
890,1735,2021,11,4,101,4.0
891,1083,2019,5,1,72,4.0
892,612,2021,9,4,67,5.0
893,198,2019,10,4,25,4.0
894,1238,2021,4,1,96,4.0
895,1076,2020,8,4,19,2.0
896,1520,2020,3,3,72,3.0
897,1206,2023,5,3,62,5.0
898,257,2019,7,5,117,3.0
899,244,2019,8,5,72,4.0
900,1562,2020,5,2,1,
901,319,2019,9,4,76,2.0
902,1878,2024,8,3,33,4.0
903,212,2024,11,4,58,4.0
904,1457,2023,1,2,45,3.0
905,1951,2023,7,3,25,4.0
906,883,2019,9,1,142,2.0
907,114,2022,6,5,39,3.0
908,1754,2019,4,5,77,4.0
909,375,2020,7,2,125,4.0
910,1055,2021,6,3,55,3.0
911,1970,2023,6,2,141,5.0
912,1490,2020,12,2,61,3.0
913,93,2020,6,1,143,3.0
914,1642,2023,3,4,68,4.0
915,323,2020,1,2,3,4.0
916,1499,2021,2,3,131,3.0
917,1242,2020,7,5,130,3.0
918,576,2024,3,1,145,4.0
919,848,2022,2,3,19,3.0
920,236,2019,5,5,127,4.0
921,1974,2019,3,4,52,1.0
922,477,2024,7,2,127,4.0
923,618,2024,1,2,145,3.0
924,1006,2023,12,4,30,2.0
925,1345,2019,11,1,56,2.0
926,1011,2023,11,3,41,4.0
927,1011,2022,3,2,46,3.0
928,1166,2024,9,4,90,1.0
929,1716,2021,1,2,62,3.0
930,791,2021,9,3,99,3.0
931,1665,2022,10,4,102,4.0
932,1574,2019,4,1,31,2.0
933,1923,2023,6,3,7,3.0
934,1827,2021,12,5,112,3.0
935,1597,2020,3,3,28,4.0
936,494,2023,7,1,30,4.0
937,1549,2020,4,5,91,3.0
938,1474,2024,2,1,40,4.0
939,580,2020,9,2,29,4.0
940,1356,2021,12,2,47,4.0
941,506,2021,7,4,79,3.0
942,1047,2023,7,2,127,2.0
943,1594,2020,7,2,149,3.0
944,378,2020,2,3,110,3.0
945,674,2020,3,2,135,5.0
946,1591,2020,9,4,80,3.0
947,908,2021,8,3,62,3.0
948,1922,2022,3,3,123,4.0
949,16,2024,1,2,46,3.0
950,1444,2021,3,5,122,4.0
951,1629,2021,7,2,150,2.0
952,1836,2019,4,2,59,3.0
953,314,2019,9,2,96,3.0
954,1969,2023,7,5,118,5.0
955,785,2022,2,3,118,3.0
956,705,2022,4,1,31,2.0
957,712,2021,1,2,145,3.0
958,1277,2022,1,3,76,5.0
959,1319,2024,10,2,7,2.0
960,948,2020,5,3,18,4.0
961,143,2021,11,2,110,4.0
962,1974,2020,3,2,65,4.0
963,445,2019,4,4,17,3.0
964,188,2023,7,3,79,5.0
965,1195,2023,4,1,90,4.0
966,825,2024,6,2,12,3.0
967,1232,2019,2,4,53,4.0
968,1752,2020,1,4,70,4.0
969,195,2022,11,4,118,4.0
970,569,2023,3,4,98,4.0
971,1034,2024,2,1,14,2.0
972,1576,2023,4,1,93,5.0
973,1202,2024,6,1,136,4.0
974,766,2023,6,1,9,5.0
975,1221,2020,10,4,148,4.0
976,1960,2022,10,1,15,4.0
977,961,2022,4,3,94,3.0
978,1768,2021,3,2,53,4.0
979,1560,2024,2,4,110,5.0
980,603,2023,2,4,127,5.0
981,500,2022,1,4,128,5.0
982,1541,2021,1,2,131,4.0
983,415,2023,6,5,123,3.0
984,674,2020,8,4,47,4.0
985,471,2020,10,3,70,4.0
986,1213,2021,4,3,108,4.0
987,589,2019,4,2,26,4.0
988,1317,2021,9,4,87,4.0
989,1870,2021,8,5,80,4.0
990,1660,2022,9,2,148,4.0
991,1896,2021,3,2,8,3.0
992,49,2024,1,2,15,4.0
993,911,2020,7,5,5,4.0
994,441,2021,6,3,83,3.0
995,1836,2023,4,5,83,2.0
996,1424,2020,12,3,89,3.0
997,641,2022,2,2,37,4.0
998,1128,2024,4,3,47,3.0
999,1211,2021,9,2,63,4.0
1000,992,2020,7,3,8,3.0
1001,949,2020,3,3,113,4.0
1002,111,2019,7,3,8,4.0
1003,905,2020,6,2,101,4.0
1004,697,2024,4,3,69,4.0
1005,1637,2020,9,4,150,3.0
1006,1731,2024,10,2,104,4.0
1007,1501,2024,1,5,72,4.0
1008,62,2023,1,3,106,1.0
1009,1683,2024,11,3,18,3.0
1010,793,2021,3,1,28,3.0
1011,833,2024,2,1,75,3.0
1012,1891,2022,8,4,129,4.0
1013,1735,2019,4,5,124,3.0
1014,102,2023,12,3,57,5.0
1015,720,2024,12,2,43,3.0
1016,1500,2024,1,4,145,2.0
1017,1078,2021,3,5,85,4.0
1018,516,2019,8,3,18,4.0
1019,1050,2022,5,2,34,4.0
1020,1734,2024,1,3,126,2.0
1021,447,2024,6,5,135,4.0
1022,1493,2022,8,2,137,2.0
1023,1470,2023,12,2,2,3.0
1024,1772,2019,5,4,124,3.0
1025,596,2022,10,3,17,2.0
1026,432,2019,6,2,122,4.0
1027,1096,2023,9,3,133,4.0
1028,1063,2019,12,5,55,4.0
1029,820,2022,10,4,30,3.0
1030,1559,2024,9,1,108,3.0
1031,1599,2019,10,4,11,4.0
1032,492,2021,3,3,87,4.0
1033,1592,2019,10,2,50,2.0
1034,462,2023,12,1,64,4.0
1035,816,2024,12,5,124,3.0
1036,55,2019,4,1,149,4.0
1037,681,2022,6,2,61,3.0
1038,1918,2023,9,3,44,3.0
1039,886,2019,1,4,126,2.0
1040,1421,2021,9,2,62,3.0
1041,216,2019,4,4,30,2.0
1042,1272,2024,11,4,136,3.0
1043,744,2022,8,4,149,2.0
1044,1488,2022,5,4,44,3.0
1045,1857,2024,1,1,24,4.0
1046,1064,2023,9,4,23,3.0
1047,206,2020,7,3,90,4.0
1048,953,2022,8,3,47,4.0
1049,247,2020,1,1,94,4.0
1050,900,2022,6,3,114,4.0
1051,123,2023,10,2,1,4.0
1052,1281,2024,11,3,129,4.0
1053,621,2024,5,2,5,2.0
1054,404,2021,4,3,18,4.0
1055,35,2024,9,1,109,5.0
1056,1777,2024,3,3,94,4.0
1057,1675,2022,11,3,147,5.0
1058,1624,2019,8,2,86,3.0
1059,117,2019,12,5,63,4.0
1060,700,2022,3,3,101,4.0
1061,1943,2023,2,4,115,3.0
1062,1158,2024,10,3,101,4.0
1063,257,2020,4,4,56,2.0
1064,283,2024,5,4,144,3.0
1065,527,2023,4,3,46,3.0
1066,1945,2021,6,5,52,3.0
1067,340,2021,11,2,42,4.0
1068,1806,2021,9,4,45,3.0
1069,1357,2023,1,3,32,3.0
1070,1844,2023,11,1,88,3.0
1071,1653,2020,6,3,110,3.0
1072,665,2021,9,1,65,5.0
1073,1656,2019,5,4,139,5.0
1074,339,2024,2,4,72,5.0
1075,582,2021,6,3,71,3.0
1076,424,2020,5,2,11,2.0
1077,267,2020,1,5,136,4.0
1078,181,2019,10,4,23,5.0
1079,375,2021,11,4,25,4.0
1080,241,2023,11,2,141,4.0
1081,761,2020,3,3,78,3.0
1082,143,2021,8,2,11,4.0
1083,123,2022,7,4,67,4.0
1084,1980,2021,8,2,89,4.0
1085,176,2023,10,2,2,3.0
1086,149,2020,5,2,114,2.0
1087,61,2021,4,3,101,3.0
1088,266,2024,6,3,2,4.0
1089,1056,2024,8,4,93,5.0
1090,1655,2022,6,5,34,3.0
1091,1470,2021,4,1,111,2.0
1092,1161,2024,1,1,57,5.0
1093,171,2021,7,2,31,4.0
1094,1549,2021,1,4,77,4.0
1095,75,2022,6,5,67,4.0
1096,1262,2021,8,2,52,3.0
1097,819,2024,6,2,132,4.0
1098,1765,2020,7,5,98,4.0
1099,616,2019,4,3,74,3.0
1100,1277,2021,3,3,34,5.0
1101,880,2024,11,2,86,2.0
1102,1045,2019,11,1,4,3.0
1103,1878,2023,2,1,133,3.0
1104,1426,2019,3,3,1,4.0
1105,830,2022,5,4,105,5.0
1106,895,2021,9,2,52,4.0
1107,1410,2019,1,3,108,4.0
1108,693,2023,10,2,55,2.0
1109,336,2020,1,1,4,4.0
1110,936,2021,11,1,143,2.0
1111,137,2022,1,1,115,3.0
1112,340,2022,11,5,7,3.0
1113,842,2019,12,2,5,3.0
1114,1594,2021,10,1,80,3.0
1115,1563,2022,12,4,144,4.0
1116,522,2022,6,2,87,5.0
1117,844,2023,8,2,2,3.0
1118,308,2023,8,2,105,2.0
1119,1511,2020,1,1,65,4.0
1120,493,2023,11,1,96,3.0
1121,1600,2024,9,3,53,4.0
1122,1685,2024,6,3,2,4.0
1123,1379,2024,3,1,3,1.0
1124,661,2020,9,4,95,3.0
1125,1906,2022,12,1,96,4.0
1126,1373,2021,2,3,49,3.0
1127,1292,2024,12,1,13,3.0
1128,1713,2023,7,1,116,4.0
1129,1763,2019,10,3,23,2.0
1130,156,2024,2,2,29,3.0
1131,1764,2023,2,1,68,3.0
1132,1531,2022,8,3,108,4.0
1133,414,2021,4,4,150,4.0
1134,616,2021,5,3,94,4.0
1135,1506,2023,8,1,145,5.0
1136,434,2023,3,2,98,4.0
1137,905,2022,5,3,128,4.0
1138,1378,2024,5,2,27,4.0
1139,1301,2020,5,2,9,2.0
1140,1820,2021,9,3,101,3.0
1141,224,2022,2,5,147,4.0
1142,591,2019,11,4,111,4.0
1143,1970,2021,9,2,52,3.0
1144,1138,2024,1,4,74,4.0
1145,498,2023,7,2,17,3.0
1146,580,2023,3,4,52,5.0
1147,679,2019,2,3,103,4.0
1148,1109,2019,9,3,25,3.0
1149,570,2021,3,2,73,5.0
1150,1244,2020,7,4,44,2.0
1151,891,2019,4,3,74,3.0
1152,1221,2022,4,3,115,3.0
1153,311,2023,9,3,133,3.0
1154,1248,2023,8,1,62,4.0
1155,1850,2019,1,3,125,4.0
1156,271,2023,11,1,106,2.0
1157,655,2021,8,2,139,4.0
1158,1388,2019,4,3,112,3.0
1159,1235,2021,2,3,83,5.0
1160,1350,2020,6,1,102,5.0
1161,1120,2023,9,1,48,3.0
1162,1366,2023,1,3,102,3.0
1163,1219,2023,4,5,107,3.0
1164,149,2019,12,3,92,3.0
1165,1503,2021,2,4,16,4.0
1166,894,2021,10,3,78,3.0
1167,103,2024,3,2,107,3.0
1168,819,2022,7,1,30,4.0
1169,871,2022,10,2,119,2.0
1170,174,2021,12,5,127,3.0
1171,1993,2020,8,2,81,5.0
1172,445,2023,3,2,145,5.0
1173,662,2024,1,3,129,5.0
1174,882,2019,9,4,70,2.0
1175,1666,2022,7,3,133,3.0
1176,1486,2023,10,2,140,3.0
1177,1542,2019,12,5,17,4.0
1178,475,2022,10,2,150,3.0
1179,1691,2021,7,2,1,2.0
1180,1660,2022,9,4,73,5.0
1181,928,2022,8,5,141,4.0
1182,1092,2024,3,5,109,3.0
1183,75,2019,4,3,41,4.0
1184,1521,2020,2,4,97,5.0
1185,1922,2021,5,2,33,1.0
1186,946,2023,3,4,36,4.0
1187,1082,2022,11,4,137,3.0
1188,999,2020,11,2,8,1.0
1189,166,2019,9,2,145,4.0
1190,1240,2024,5,4,69,4.0
1191,1443,2019,1,3,10,2.0
1192,1856,2019,7,5,119,4.0
1193,1860,2021,1,4,8,3.0
1194,984,2022,1,4,49,4.0
1195,1918,2020,2,2,37,2.0
1196,1058,2020,6,4,118,3.0
1197,1285,2019,9,4,60,3.0
1198,1204,2021,5,3,99,4.0
1199,1998,2024,10,1,11,
1200,1476,2019,7,4,105,3.0
1201,241,2022,11,2,107,5.0
1202,144,2020,5,1,43,4.0
1203,820,2023,4,1,133,5.0
1204,1032,2019,1,2,71,5.0
1205,1338,2020,3,3,101,2.0
1206,964,2019,1,1,28,3.0
1207,1030,2022,3,3,140,4.0
1208,1844,2023,12,4,37,3.0
1209,670,2020,7,3,94,2.0
1210,988,2021,8,3,14,4.0
1211,1115,2020,5,2,7,4.0
1212,937,2019,8,3,20,3.0
1213,1937,2019,7,3,142,4.0
1214,1925,2024,11,4,32,4.0
1215,1027,2022,10,4,132,4.0
1216,902,2022,7,3,88,3.0
1217,1178,2020,10,2,14,4.0
1218,362,2020,8,4,67,4.0
1219,852,2023,12,5,72,3.0
1220,434,2021,7,5,41,1.0
1221,289,2019,11,5,91,4.0
1222,191,2021,3,2,130,4.0
1223,1175,2022,3,4,133,3.0
1224,2,2022,4,1,79,4.0
1225,1293,2022,10,1,135,4.0
1226,864,2024,11,3,139,4.0
1227,733,2020,5,1,14,3.0
1228,1539,2022,6,2,96,2.0
1229,1078,2024,6,1,116,2.0
1230,1467,2024,3,1,3,4.0
1231,1419,2024,7,2,91,2.0
1232,65,2023,10,3,138,3.0
1233,431,2019,10,2,41,5.0
1234,1140,2024,2,3,129,2.0
1235,1952,2019,5,3,141,2.0
1236,309,2022,8,1,96,5.0
1237,212,2021,8,4,95,4.0
1238,1883,2023,9,1,81,2.0
1239,1934,2023,9,4,62,3.0
1240,335,2023,4,5,68,4.0
1241,804,2020,6,5,79,2.0
1242,1254,2023,3,3,73,2.0
1243,391,2023,9,4,124,2.0
1244,653,2019,6,2,116,4.0
1245,791,2022,5,5,53,5.0
1246,1284,2019,10,1,77,4.0
1247,617,2022,12,3,33,5.0
1248,825,2020,11,3,27,5.0
1249,580,2021,2,4,56,2.0
1250,1520,2020,10,4,9,4.0
1251,307,2024,7,2,129,4.0
1252,462,2024,2,2,19,5.0
1253,500,2023,5,4,49,5.0
1254,1812,2023,3,5,38,
1255,1889,2021,4,1,32,3.0
1256,1001,2019,8,4,56,3.0
1257,313,2022,5,3,108,4.0
1258,1513,2021,9,2,134,4.0
1259,985,2020,10,1,29,5.0
1260,1700,2020,1,4,36,4.0
1261,720,2019,10,1,71,3.0
1262,1998,2023,2,4,48,4.0
1263,1615,2020,1,2,120,
1264,448,2024,2,3,34,2.0
1265,1452,2023,1,2,61,3.0
1266,574,2019,5,4,82,5.0
1267,700,2019,11,1,58,4.0
1268,501,2021,9,2,93,3.0
1269,1365,2019,6,3,120,4.0
1270,526,2024,12,3,80,5.0
1271,1278,2024,6,3,69,4.0
1272,1165,2022,2,1,143,2.0
1273,1502,2020,1,1,148,4.0
1274,1988,2024,7,2,150,4.0
1275,18,2022,3,1,3,3.0
1276,1981,2021,5,2,126,5.0
1277,219,2024,4,1,135,4.0
1278,1054,2020,5,3,121,1.0
1279,682,2022,12,1,113,4.0
1280,1279,2023,1,3,55,4.0
1281,1444,2024,2,4,109,4.0
1282,1720,2019,4,4,87,3.0
1283,804,2020,9,3,125,5.0
1284,1866,2024,4,1,53,3.0
1285,645,2021,3,3,112,3.0
1286,408,2023,9,2,118,3.0
1287,759,2023,8,3,126,5.0
1288,1058,2020,8,5,26,5.0
1289,1337,2020,8,3,130,4.0
1290,1666,2021,8,5,33,4.0
1291,450,2019,7,2,141,3.0
1292,607,2023,7,2,6,2.0
1293,1878,2019,10,1,34,3.0
1294,880,2024,5,1,92,4.0
1295,484,2023,4,1,82,5.0
1296,1972,2021,3,5,104,3.0
1297,898,2019,10,3,61,3.0
1298,1971,2023,1,5,1,5.0
1299,1839,2021,3,4,93,4.0
1300,1813,2020,2,4,77,2.0
1301,1164,2021,5,5,77,3.0
1302,1597,2024,3,2,57,4.0
1303,1922,2023,7,4,134,3.0
1304,539,2023,12,3,119,2.0
1305,76,2022,6,3,28,
1306,642,2019,12,3,6,5.0
1307,1274,2024,4,5,28,3.0
1308,1095,2023,10,5,8,5.0
1309,162,2022,2,2,107,3.0
1310,1122,2023,8,1,94,4.0
1311,349,2021,10,2,70,3.0
1312,1012,2023,9,4,89,3.0
1313,1152,2024,12,1,122,2.0
1314,1274,2021,8,3,125,3.0
1315,826,2019,8,2,66,3.0
1316,817,2023,8,5,89,3.0
1317,1358,2024,5,4,87,3.0
1318,1499,2023,3,3,143,4.0
1319,1616,2024,11,2,115,3.0
1320,668,2021,12,4,48,2.0
1321,849,2024,12,2,134,3.0
1322,662,2020,10,3,60,3.0
1323,1056,2022,3,5,114,5.0
1324,255,2024,3,3,147,4.0
1325,861,2024,4,5,122,5.0
1326,378,2022,7,3,17,3.0
1327,1065,2022,3,3,31,5.0
1328,1702,2021,10,5,120,2.0
1329,1971,2024,2,4,19,3.0
1330,893,2024,11,5,2,5.0
1331,113,2020,6,4,39,3.0
1332,456,2019,5,1,73,3.0
1333,210,2023,6,2,20,3.0
1334,1519,2023,6,4,24,5.0
1335,1970,2019,7,4,51,5.0
1336,1108,2021,4,4,90,4.0
1337,354,2022,4,2,82,4.0
1338,43,2019,5,3,120,4.0
1339,1953,2022,2,3,148,4.0
1340,633,2024,3,3,5,4.0
1341,225,2020,6,3,104,3.0
1342,355,2023,1,5,25,3.0
1343,511,2019,6,3,55,4.0
1344,1312,2020,5,2,52,3.0
1345,1784,2022,1,3,106,5.0
1346,551,2024,6,2,39,3.0
1347,1375,2024,8,3,135,3.0
1348,130,2024,10,5,58,2.0
1349,21,2024,5,3,123,3.0
1350,110,2023,7,4,143,2.0
1351,1847,2021,1,4,77,5.0
1352,1164,2019,4,3,16,3.0
1353,1611,2023,8,3,106,3.0
1354,44,2020,6,3,64,4.0
1355,45,2022,12,2,51,5.0
1356,1698,2023,10,1,69,3.0
1357,206,2019,11,4,45,2.0
1358,311,2024,6,1,43,3.0
1359,1038,2020,1,2,149,2.0
1360,1214,2020,7,3,42,4.0
1361,458,2021,12,5,69,4.0
1362,890,2021,3,2,108,4.0
1363,1350,2021,12,4,34,3.0
1364,886,2019,1,3,93,5.0
1365,766,2020,8,2,135,2.0
1366,144,2021,12,1,122,3.0
1367,904,2020,3,1,5,4.0
1368,1606,2022,4,3,61,4.0
1369,1254,2024,10,3,1,4.0
1370,1787,2019,5,3,92,3.0
1371,253,2019,8,1,49,4.0
1372,23,2022,2,2,135,5.0
1373,1097,2019,9,1,27,3.0
1374,358,2022,7,4,128,3.0
1375,1188,2021,7,2,52,3.0
1376,1808,2021,9,3,139,4.0
1377,675,2022,6,4,30,5.0
1378,1099,2024,9,2,41,4.0
1379,1364,2019,6,1,53,4.0
1380,301,2019,11,3,148,2.0
1381,1795,2023,7,5,111,4.0
1382,406,2019,4,4,123,3.0
1383,1617,2021,11,2,83,5.0
1384,1320,2021,4,2,120,3.0
1385,282,2021,12,2,95,3.0
1386,1450,2022,12,2,101,4.0
1387,393,2019,7,5,126,2.0
1388,1199,2020,6,1,148,3.0
1389,1920,2019,4,2,87,4.0
1390,1907,2024,11,1,67,2.0
1391,1743,2023,4,4,98,3.0
1392,989,2020,8,3,112,5.0
1393,1120,2019,10,2,148,2.0
1394,601,2020,3,2,105,3.0
1395,1842,2024,3,1,144,4.0
1396,955,2023,12,1,110,4.0
1397,1544,2022,12,5,143,3.0
1398,720,2024,4,3,113,3.0
1399,1481,2020,3,3,133,5.0
1400,449,2022,8,3,29,3.0
1401,1468,2023,8,3,149,3.0
1402,92,2019,4,4,53,4.0
1403,210,2021,3,1,120,3.0
1404,705,2021,7,3,59,3.0
1405,965,2020,4,3,69,2.0
1406,1423,2020,7,2,113,3.0
1407,719,2024,9,2,82,4.0
1408,37,2022,4,4,108,5.0
1409,651,2019,7,5,12,4.0
1410,879,2023,12,1,126,4.0
1411,1088,2022,7,2,62,3.0
1412,1289,2021,2,3,119,4.0
1413,496,2021,9,4,43,2.0
1414,1221,2022,6,3,90,3.0
1415,1264,2024,9,5,89,3.0
1416,1554,2023,1,4,21,4.0
1417,1045,2021,9,1,72,5.0
1418,1622,2020,9,1,96,3.0
1419,444,2019,1,1,126,4.0
1420,1424,2020,6,4,134,4.0
1421,92,2019,6,3,58,2.0
1422,206,2023,7,5,97,4.0
1423,1730,2022,8,4,27,3.0
1424,951,2019,9,4,135,4.0
1425,1242,2024,11,1,131,3.0
1426,1207,2019,10,1,150,5.0
1427,1390,2022,4,5,73,3.0
1428,492,2019,12,3,54,4.0
1429,357,2022,6,5,114,3.0
1430,86,2022,11,2,109,5.0
1431,1730,2024,6,3,32,3.0
1432,448,2022,4,3,81,3.0
1433,1151,2021,9,1,97,3.0
1434,910,2022,9,3,69,3.0
1435,325,2022,2,5,56,3.0
1436,828,2021,1,3,36,3.0
1437,167,2023,10,3,62,4.0
1438,354,2022,2,4,37,2.0
1439,280,2024,6,4,46,4.0
1440,1649,2020,6,4,28,3.0
1441,1135,2023,6,3,57,5.0
1442,1852,2023,6,3,95,4.0
1443,872,2023,12,3,57,4.0
1444,403,2024,7,5,22,5.0
1445,1218,2021,11,5,121,4.0
1446,1860,2022,6,3,65,4.0
1447,1066,2019,6,2,88,3.0
1448,36,2021,8,5,79,5.0
1449,608,2019,3,2,76,3.0
1450,1850,2023,12,1,66,2.0
1451,1037,2023,12,3,114,2.0
1452,1904,2020,3,3,129,3.0
1453,1019,2023,2,1,136,3.0
1454,25,2020,5,2,67,4.0
1455,1747,2023,3,4,52,4.0
1456,1527,2024,1,3,13,3.0
1457,1431,2023,10,1,67,3.0
1458,1941,2020,3,2,149,4.0
1459,393,2020,5,4,40,3.0
1460,1812,2019,12,1,127,2.0
1461,466,2024,5,1,114,2.0
1462,1942,2022,1,5,100,4.0
1463,383,2019,3,3,85,4.0
1464,1101,2022,3,3,114,3.0
1465,1579,2022,7,3,15,5.0
1466,157,2022,6,3,20,4.0
1467,134,2022,1,3,30,3.0
1468,1700,2019,4,3,115,4.0
1469,121,2021,6,4,65,5.0
1470,1228,2023,7,2,32,3.0
1471,1877,2024,6,3,7,4.0
1472,1230,2020,12,2,74,5.0
1473,963,2022,6,4,60,5.0
1474,835,2024,9,4,27,5.0
1475,1277,2022,7,4,4,4.0
1476,1144,2020,5,3,114,3.0
1477,1004,2022,1,3,117,5.0
1478,308,2019,9,4,37,2.0
1479,1326,2021,11,2,75,5.0
1480,1480,2022,11,5,38,4.0
1481,1418,2019,10,2,62,3.0
1482,151,2020,3,3,17,2.0
1483,1406,2024,6,4,142,2.0
1484,1460,2022,9,4,109,4.0
1485,367,2021,9,3,136,5.0
1486,1698,2020,8,3,45,3.0
1487,1048,2019,1,3,131,3.0
1488,945,2021,9,3,78,4.0
1489,1446,2022,7,3,30,3.0
1490,1020,2020,2,4,50,4.0
1491,1090,2023,7,1,122,3.0
1492,625,2021,9,3,117,4.0
1493,1856,2019,12,1,109,5.0
1494,1939,2019,10,4,34,3.0
1495,261,2024,4,2,98,3.0
1496,1467,2021,9,3,142,3.0
1497,47,2021,9,2,8,4.0
1498,738,2020,3,2,49,5.0
1499,1940,2023,10,3,13,3.0
1500,350,2023,2,3,16,5.0
1501,754,2020,10,3,150,4.0
1502,440,2023,9,5,37,3.0
1503,1457,2021,12,1,27,5.0
1504,928,2020,8,2,12,4.0
1505,1187,2023,1,3,148,3.0
1506,1886,2019,12,4,71,3.0
1507,1043,2024,5,2,119,5.0
1508,1469,2019,6,2,38,3.0
1509,196,2020,11,4,97,5.0
1510,431,2020,3,3,133,3.0
1511,1894,2020,8,4,101,3.0
1512,1720,2021,10,1,78,3.0
1513,1314,2023,7,2,32,4.0
1514,757,2021,9,3,36,2.0
1515,400,2022,9,1,90,3.0
1516,1704,2024,7,3,68,5.0
1517,1571,2021,2,1,7,4.0
1518,484,2023,9,3,30,3.0
1519,1180,2021,10,5,65,3.0
1520,1238,2019,4,5,27,4.0
1521,955,2020,10,2,84,4.0
1522,1854,2019,3,1,46,4.0
1523,249,2024,3,5,44,5.0
1524,516,2019,2,3,17,3.0
1525,191,2023,7,3,76,2.0
1526,1386,2019,4,4,29,3.0
1527,1289,2019,9,2,95,4.0
1528,1975,2022,8,3,141,3.0
1529,1085,2019,6,4,137,3.0
1530,302,2019,4,3,101,4.0
1531,902,2023,11,4,122,3.0
1532,177,2019,11,5,139,2.0
1533,1342,2022,5,2,103,4.0
1534,1349,2019,3,4,39,4.0
1535,1716,2019,10,2,76,3.0
1536,680,2023,9,5,129,5.0
1537,621,2021,6,2,101,2.0
1538,143,2019,7,2,55,3.0
1539,831,2023,9,4,26,3.0
1540,951,2024,3,5,22,3.0
1541,1509,2022,12,4,57,4.0
1542,1508,2021,7,4,121,4.0
1543,281,2024,2,5,83,3.0
1544,571,2021,12,3,9,3.0
1545,1023,2022,12,4,138,4.0
1546,671,2021,12,1,61,4.0
1547,52,2023,9,1,59,4.0
1548,1692,2022,4,2,123,4.0
1549,1463,2021,7,5,57,4.0
1550,1041,2021,7,2,93,3.0
1551,635,2020,7,2,139,3.0
1552,1686,2021,2,1,78,4.0
1553,71,2019,4,1,93,5.0
1554,893,2021,6,3,54,1.0
1555,1602,2019,7,1,134,4.0
1556,1906,2020,4,4,12,3.0
1557,503,2021,9,4,42,4.0
1558,1302,2019,12,3,149,
1559,380,2020,6,2,73,3.0
1560,232,2023,8,4,27,2.0
1561,707,2024,3,3,63,3.0
1562,1771,2022,3,2,39,4.0
1563,1379,2023,1,2,79,4.0
